Lesson A,Lesson B,Support,Confidence,Lift
How to Taste & Enjoy Tequila (Updated),Wine Pairing: The Theory,0.12510407993338885,0.8343359555761222,3.682833014322534
How to Taste & Enjoy Tequila (Updated),Wine in 90 Seconds,0.18415209547599223,0.812863705972435,1.9189175643693255
How to Taste & Enjoy Tequila (Updated),Wine: Glassware & Service,0.12094088259783514,0.8502439024390245,3.7530521047323804
How to Taste & Enjoy Tequila (Updated),Wine: Storage & Faults,0.12052456286427976,0.8539823008849556,3.769553727520362
How to Taste & Enjoy Tequila (Updated),Zytho IPA,0.13433250069386624,0.742900997697621,3.2792309889182585
How to Taste & Enjoy Tequila (Updated),Zytho Tropical Haze,0.13398556758257008,0.7444101773323053,3.2858926418723384
How to Taste & Enjoy Tequila (Updated),Zytho Zesty Pale Ale,0.13447127393838468,0.7394124380007631,3.2638321765595704
Kiku-Masamune Junmai Taru Sake,Ikekame Turtle Red Junmai Daiginjo Sake,0.14716902581182348,0.999057936881771,6.132207404744499
King’s Fortune Barossa Merlot,Ikekame Turtle Red Junmai Daiginjo Sake,0.11233694143769081,0.7626000942063117,3.265179012983174
King’s Fortune Barossa Shiraz,Ikekame Turtle Red Junmai Daiginjo Sake,0.1125451013044685,0.7640131888836552,3.231863245726809
Ikekame Turtle Red Junmai Daiginjo Sake,King’s Fortune Coonawarra Cabernet Sauvignon,0.11212878157091313,0.7611869995289684,3.286467057283251
Ikekame Turtle Red Junmai Daiginjo Sake,"Know the Product: Fermentation, Distillation & Maturation",0.10373300027754649,0.7041921808761187,3.3527643577094888
Konishi Kokuagari Junmai Sake,Ikekame Turtle Red Junmai Daiginjo Sake,0.14709963918956426,0.9985869053226566,6.433453052977258
Kooksoondang Makgeolli,Ikekame Turtle Red Junmai Daiginjo Sake,0.11941437690813211,0.8106453132359868,6.725975966814647
Korean Fruit Wine Explained,Ikekame Turtle Red Junmai Daiginjo Sake,0.11740216486261448,0.7969853980216673,6.724914260121937
Manatsuru Junmai Ginjo Sake,Ikekame Turtle Red Junmai Daiginjo Sake,0.14703025256730504,0.9981158737635422,6.550476308142154
Mezcal Explained (Updated),Ikekame Turtle Red Junmai Daiginjo Sake,0.11518179295031918,0.7819123881300046,3.808354625795751
Monte Alban Mezcal,Ikekame Turtle Red Junmai Daiginjo Sake,0.10241465445462115,0.7901498929336189,5.363937944870144
Mosey Fruity Beer,Ikekame Turtle Red Junmai Daiginjo Sake,0.1223286150430197,0.830428638718794,3.0383695204913073
Neoul Bom Makgeolli,Ikekame Turtle Red Junmai Daiginjo Sake,0.11858173744102136,0.8049929345266131,6.7255409695058255
Peloton de la Muerte Mezcal,Ikekame Turtle Red Junmai Daiginjo Sake,0.10463502636691646,0.7103155911446066,5.271404891645763
Ikekame Turtle Red Junmai Daiginjo Sake,Perro De San Juan Blue Label Mezcal,0.10338606716625034,0.7018370230805463,5.309645762014086
Pinot Noir: Introduction,Ikekame Turtle Red Junmai Daiginjo Sake,0.10414932001110186,0.7070183702308054,3.8436622979126245
Prospero Anejo,Ikekame Turtle Red Junmai Daiginjo Sake,0.11268387454898696,0.7649552520018841,4.758107506193851
Prospero Blanco,Ikekame Turtle Red Junmai Daiginjo Sake,0.11372467388287538,0.772020725388601,4.706583204018831
Prospero Reposado,Ikekame Turtle Red Junmai Daiginjo Sake,0.11323896752706078,0.7687235044747998,4.740626078943437
Scotch Whisky Explained (Updated),Ikekame Turtle Red Junmai Daiginjo Sake,0.12676935886761032,0.8605746585021196,3.1053084572690404
Ikekame Turtle Red Junmai Daiginjo Sake,Shunnoten Junmai Ginjo Sake,0.14703025256730504,0.9981158737635422,6.641203126814483
Simsool 7 Korean Fruit Rice Wine,Ikekame Turtle Red Junmai Daiginjo Sake,0.11650013877324451,0.7908619877531794,6.732370329296409
Spirits First Terms,Ikekame Turtle Red Junmai Daiginjo Sake,0.10317790729947267,0.700423928403203,3.024119130062002
Sungazer Fruity Beer,Ikekame Turtle Red Junmai Daiginjo Sake,0.12205106855398279,0.8285445124823362,3.0704508906905192
Takamasamune Chikugo No Kanbai Junmai Sake,Ikekame Turtle Red Junmai Daiginjo Sake,0.14716902581182348,0.999057936881771,6.320642224029887
Ikekame Turtle Red Junmai Daiginjo Sake,Tequila Explained (Updated),0.123022481265612,0.8351389543099387,3.588557724959701
Tequila in (Nearly) 90 Seconds,Ikekame Turtle Red Junmai Daiginjo Sake,0.1257285595337219,0.8535091851154026,2.7262354556478687
The Azurial Pinot Noir (UPDATE),Ikekame Turtle Red Junmai Daiginjo Sake,0.1054676658340272,0.7159679698539801,2.9000928559683983
Vodka in 80 Seconds,Ikekame Turtle Red Junmai Daiginjo Sake,0.1106022758812101,0.7508243052284502,2.379784448417072
Whisky in (Nearly) 90 Seconds,Ikekame Turtle Red Junmai Daiginjo Sake,0.10831251734665556,0.7352802637776731,2.4529766577694034
Wine in 90 Seconds,Ikekame Turtle Red Junmai Daiginjo Sake,0.11018595614765474,0.7479981158737635,1.7657901467604717
Introducing Grenache,Introducing Malbec,0.1723563696919234,0.9748822605965464,5.656200941915229
Introducing Grenache,Introducing Pinot Noir,0.17665834027199556,0.9992150706436421,5.200681689460517
Introducing Grenache,Introducing Tempranillo,0.17443796835970024,0.9866562009419152,5.656200941915228
Introducing Grenache,Introduction to Customer Experience,0.16680543991118513,0.9434850863422293,5.64211911384407
Introducing Grenache,Kavka Vodka,0.12482653344435193,0.7060439560439561,3.4752409475770136
Introducing Grenache,L'Artisan Le Grenache Noir,0.10803497085761865,1.0,5.656200941915228
Introducing Grenache,L'Artisan Le Pinot Noir,0.11337774077157924,0.9461493920092646,5.351611082275323
Introducing Grenache,Occasion Questions,0.1650707743547044,0.9336734693877551,5.6467066893899815
Introducing Grenache,Old Fat Unicorn Tempranillo,0.10741049125728559,0.999354422207876,5.652549424199337
Prosecco Explained,Introducing Grenache,0.10255342769913961,0.78575225943647,4.44437266993658
Introducing Grenache,Recommending & Pairing Pinot Noir,0.17658895364973634,0.9988226059654632,5.3275467791170446
Introducing Grenache,Riddoch Elgin’s Crossing Coonawarra Cabernet Sauvignon,0.11580627255065223,0.8580976863753214,4.853572941931371
Riddoch Elgin’s Crossing Coonawarra Shiraz,Introducing Grenache,0.11552872606161532,0.8582474226804123,4.854419880561265
Scotch Whisky Explained (Updated),Introducing Grenache,0.12565917291146267,0.7107535321821037,2.56469201447383
Sparkling Wine Focus: Freixenet Organic Cava,Introducing Grenache,0.10054121565362198,0.8018815716657443,4.535603300960246
Introducing Grenache,Sparkling Wine Focus: Rosé Prosecco,0.10102692200943658,0.8,4.5249607535321825
Introducing Grenache,Sparkling Wine Focus: Sparkling Shiraz,0.10061060227588121,0.803769401330377,4.546281244887517
Introducing Grenache,Spirits First Terms,0.12912850402442408,0.7303767660910517,3.1534421668376984
Introducing Grenache,Style & Flavour Questions,0.16375242853177907,0.9262166405023549,5.644242800388981
Introducing Grenache,Tasting & Describing Pinot Noir,0.17658895364973634,0.9988226059654632,5.276771040019888
Introducing Grenache,Tasting & Recommending Champagne,0.10713294476824868,0.74373795761079,4.206731336376258
Tasting Cabernet Sauvignon & Shiraz,Introducing Grenache,0.10935331668054399,0.8593238822246456,4.860508552049291
Introducing Grenache,Tequila in (Nearly) 90 Seconds,0.12704690535664723,0.7186028257456829,2.2953244513844817
Introducing Grenache,Testing Your Knowledge: Customer Experience,0.15757701915070774,0.891287284144427,5.63634591447542
Testing Your Knowledge: Red Wine Category,Introducing Grenache,0.15834027199555925,0.8956043956043956,5.633981034242929
Introducing Grenache,The Azurial Pinot Noir (UPDATE),0.16243408270885373,0.9187598116169545,3.721519506751981
Introducing Grenache,Understanding Customers & Their Objections,0.16201776297529835,0.9164050235478807,5.648943199047073
Introducing Grenache,Understanding Feel in Red Wine,0.17645018040521787,0.9980376766091053,4.683724843793691
Introducing Grenache,Understanding Flavour in Red Wine,0.1765195670274771,0.9984301412872841,4.566605901692268
Introducing Grenache,Vodka in 80 Seconds,0.13197335553705244,0.7464678178963893,2.365976290196341
Introducing Grenache,Whisky in (Nearly) 90 Seconds,0.12926727726894255,0.7311616954474098,2.439236656200942
Introducing Grenache,Wine First Terms,0.17658895364973634,0.9988226059654632,3.7911591775544524
Introducing Grenache,Wine in 90 Seconds,0.17665834027199556,0.9992150706436421,2.358834987406416
Introducing Pinot Noir,Introducing Malbec,0.17221759644740495,0.9991948470209341,5.200576430215132
Introducing Tempranillo,Introducing Malbec,0.1723563696919234,1.0,5.732696897374702
Introduction to Customer Experience,Introducing Malbec,0.1667360532889259,0.9673913043478262,5.785080281436047
Kavka Vodka,Introducing Malbec,0.12385512073272273,0.7185990338164251,3.5370386869406825
L'Artisan Le Grenache Noir,Introducing Malbec,0.10803497085761865,1.0,5.8019323671497585
L'Artisan Le Pinot Noir,Introducing Malbec,0.11081043574798778,0.9247249565720903,5.365191656246766
Occasion Questions,Introducing Malbec,0.1650013877324452,0.9573268921095008,5.789758778465013
Old Fat Unicorn Tempranillo,Introducing Malbec,0.10741049125728559,0.999354422207876,5.798186768462121
Prosecco Explained,Introducing Malbec,0.10220649458784346,0.7830940988835725,4.543458998836573
Recommending & Pairing Pinot Noir,Introducing Malbec,0.17221759644740495,0.9991948470209341,5.329532248432902
Riddoch Elgin’s Crossing Coonawarra Cabernet Sauvignon,Introducing Malbec,0.11310019428254232,0.8380462724935732,4.862287793549669
Riddoch Elgin’s Crossing Coonawarra Shiraz,Introducing Malbec,0.11282264779350541,0.8381443298969071,4.862856715971911
Scotch Whisky Explained (Updated),Introducing Malbec,0.12468776019983348,0.7234299516908214,2.610433766591917
Sparkling Wine Focus: Freixenet Organic Cava,Introducing Malbec,0.10026366916458507,0.7996679579413393,4.6396194081524085
Sparkling Wine Focus: Rosé Prosecco,Introducing Malbec,0.10067998889814044,0.7972527472527473,4.625606519084781
Sparkling Wine Focus: Sparkling Shiraz,Introducing Malbec,0.1003330557868443,0.8015521064301553,4.650551110254186
Spirits First Terms,Introducing Malbec,0.1279489314460172,0.7423510466988729,3.2051417870054393
Style & Flavour Questions,Introducing Malbec,0.16368304190951985,0.9496779388083737,5.787212877000543
Tasting & Describing Pinot Noir,Introducing Malbec,0.17221759644740495,0.9991948470209341,5.278737586241093
Tasting & Recommending Champagne,Introducing Malbec,0.10678601165695253,0.741329479768786,4.301143503392812
Tasting Cabernet Sauvignon & Shiraz,Introducing Malbec,0.10671662503469331,0.8386041439476555,4.865524525995818
Tequila Explained (Updated),Introducing Malbec,0.12114904246461282,0.7028985507246377,3.020326151772057
Tequila in (Nearly) 90 Seconds,Introducing Malbec,0.1260061060227588,0.7310789049919485,2.3351749066365164
Testing Your Knowledge: Customer Experience,Introducing Malbec,0.15750763252844852,0.9138486312399356,5.779019953238242
Testing Your Knowledge: Red Wine Category,Introducing Malbec,0.1582014987510408,0.9178743961352658,5.774074987822544
The Azurial Pinot Noir (UPDATE),Introducing Malbec,0.15903413821815154,0.9227053140096619,3.7375011201538078
Understanding Customers & Their Objections,Introducing Malbec,0.16194837635303913,0.9396135265700484,5.7920060500117785
Understanding Feel in Red Wine,Introducing Malbec,0.17207882320288648,0.998389694041868,4.685376838336503
Understanding Flavour in Red Wine,Introducing Malbec,0.1721482098251457,0.998792270531401,4.568262203395287
Vodka in 80 Seconds,Introducing Malbec,0.1306550097141271,0.7580515297906603,2.4026915872757852
Whisky in (Nearly) 90 Seconds,Introducing Malbec,0.1281570913127949,0.7435587761674719,2.4805946949364825
Wine First Terms,Introducing Malbec,0.1721482098251457,0.998792270531401,3.791044035527667
Wine in 90 Seconds,Introducing Malbec,0.17221759644740495,0.9991948470209341,2.358787245743768
Irish & Japanese Whisk(e)y Explained,Introducing Paragon Wine Estates,0.11684707188454066,0.7411971830985915,4.070935138268636
Isabel Estate Marlborough Chardonnay,Introducing Paragon Wine Estates,0.12510407993338885,0.7935739436619718,6.33628126097304
Isabel Estate Marlborough Pinot Gris,Introducing Paragon Wine Estates,0.12510407993338885,0.7935739436619718,6.33628126097304
Isabel Estate Marlborough Sauvignon Blanc,Introducing Paragon Wine Estates,0.12545101304468498,0.7957746478873239,6.336300676990117
Kavka Vodka,Introducing Paragon Wine Estates,0.12260616153205663,0.7777288732394366,3.8280835113137845
King’s Fortune Barossa Merlot,Introducing Paragon Wine Estates,0.12357757424368582,0.7838908450704225,3.3563383419949284
King’s Fortune Barossa Shiraz,Introducing Paragon Wine Estates,0.12392450735498196,0.7860915492957746,3.3252572375845917
Introducing Paragon Wine Estates,King’s Fortune Coonawarra Cabernet Sauvignon,0.12316125451013045,0.78125,3.3730901737567405
Know the Product: Beer,Introducing Paragon Wine Estates,0.12781015820149874,0.8107394366197181,4.038844369361693
Introducing Paragon Wine Estates,Know the Product: Brandy,0.12288370802109354,0.7794894366197183,4.438562528867396
Introducing Paragon Wine Estates,"Know the Product: Fermentation, Distillation & Maturation",0.12933666389120177,0.8204225352112675,3.9061544689345182
Introducing Paragon Wine Estates,Know the Product: Gin,0.1252428531779073,0.7944542253521125,4.2738612526221145
Know the Product: Liqueur,Introducing Paragon Wine Estates,0.12142658895364973,0.7702464788732394,4.507020809387384
